Jetzt erweiterten die Entwickler OpenEyes um [ein Modul], mit dem Chirurgen ihre <b>____</b> und Behandlungen inklusive Diagrammen und Bildern elektronisch erfassen können	Befunde	Ausmaße	Übereinstimmung	Nachgiebigkeit
es bleibt der <b>____</b>: Im Westen gedeiht die AfD nicht annähernd so gut wie im Osten	Befund	Ausmaße	Rüge	Gewissheit
Alarmierender <b>____</b>: 60 Prozent der Insektenarten in der Schweiz sind gefährdet.	Befund	Auslegung	Vorbehalten	Fügen
Auf Grund der Erwähnung in historischen Dokumenten sind auf diesem Areal archäologische <b>____</b> zu erwarten.	Befunde	Berufung	Mitunter	Ausflucht
Es <b>____</b> <b>____</b> zu dieser Zeit, dass ein bekannter Philosoph in die Stadt kam.	begab , sich	überstürzten , eingängigeres	klägliche , verheizt	verblüffen , wähnt
<b>____</b> <b>____</b> bitte in die Küche.	Begib , dich	Eingehende , das	Geborgenheit , zuzumuten	Verzierungen , beigefügt
1938 <b>____</b> er <b>____</b> nach Paris, um dort Medizin zu studieren.	begab , sich	ansetzte , rücken	ereiferte , gefällig	plakativ , vertuschen
Wir sollten <b>____</b> außer Gefahr <b>____</b>.	uns , begeben	beirren , schert	hält , gräßlichen	gebaren , abspeisen
Wir sollten <b>____</b> zur Ruhe <b>____</b>.	uns , begeben	besonnener , besonnener	erfasste , quirliger	musterten , daran
Sie <b>____</b> <b>____</b> sofort <b>____</b> die Arbeit.	begab , sich , an	kundig , tat , kundig	ausreißen , abzugreifen , abfrühstücken	aufgehalten , trotzigem , geraten
Dadurch <b>____</b> er <b>____</b> der Chance, etwas Einzigartiges zu erschaffen.	begab , sich	frappierende , zum	check , angemutet	vorführen , skurrile
Wertpapier <b>____</b>	begeben	trotziges	verschlungene	lauern
Du sollst nicht die Frau eines anderen <b>____</b>.	begehren	arge	kaschieren	plumps
In diesem Geschäft bekommt man fast alles, was das Herz <b>____</b>.	begehrt	behält	zerschlugen	erliegen
Stina ist eine <b>____</b> Tänzerin.	begehrte	legte	fingiert	beachtlichen
Die Siedler <b>____</b> des Goldes zu sehr.	begehrten	flashte	ergiebige	stichhaltig
Es scheint in deiner Natur zu liegen, immerzu neuer Eroberungen zu <b>____</b>.	begehren	vorgaukeln	überein	ausgehebelt
Jahrelang haben sie nun <b>____</b> einem Erretter <b>____</b>.	nach , begehrt	entlarvt , aufkündigen	durchgegriffen , irreführen	es , eingependelt
Ihr <b>____</b> euch auch immer wieder neue Vergnügungen.	begehrt	speist	verbautes	verringert
Ich <b>____</b> schon lange, zu erfahren, was mein lieber Herr Sohn den ganzen Tag so trieb.	begehrte	verwaist	bewältigen	grimmig
<b>____</b> Ihr, noch mehr meiner Kunstfertigkeiten präsentiert zu bekommen, Hoheit?	Begehrt	Gestell	Ü	Hochmut
Ich <b>____</b>, dass du das Lyzeum besuchest.	begehre	setzte	etwas	gebannt
Der berittene Bote <b>____</b> Einlass an der Zugbrücke.	begehrte	aufrechterhalten	sonst	gelegen
Es polterten drei gestiefelte Kerle in die Herberge und <b>____</b> ein Quartier für die Nacht.	begehrten	ereiferte	küren	ruppig
Hannah Baker (Katherine Langford) ist die Neue auf der Liberty High. Sie ist jung, hübsch und <b>____</b>.	begehrt	drangsaliert	davon	dadurch
Ein belgischer Zoo erhält zwei der <b>____</b> Riesenpandas aus China.	begehrten	aufgegangen	erschließt	plumpsen
Nach seinem Oscar war er noch fünf weitere Male für einen der <b>____</b> Preise der US-Filmakademie nominiert.	begehrten	verblassten	sezieren	erdrückendes
Bis zuletzt <b>____</b> der Jurist [der griechische Staatspräsident Prokopis Pavlopoulos] damals <b>____</b> seinen Standpunkt, griechisches Verfassungsrecht habe Vorrang vor EU-Recht. Mit dieser Ansicht traf er in Brüssel freilich auf wenig Verständnis.	beharrte , auf	schürten , angelegte	dich , aufgegriffen	zaghaft , flunkert
Warum <b>____</b> Fereshta Ludin so sehr <b>____</b> ihrem Kopftuch? Drei Viertel der muslimischen Frauen in Deutschland tragen keins.	beharrt , auf	befangen , unentwegt	wälzte , herrscht	gewappnet , gelegen
Die iranische Regierung […] <b>____</b> <b>____</b>, dass ihr Atomprogramm ausschließlich friedliche Zwecke verfolge.	beharrt , darauf	verschaffen , eingefahren	auszuschlagen , ruchloser	entgegenkommen , gutmütige
Der Mitteilung zufolge ist der Grund für die Absage [die Einladung von Football-Sieger zum White-House], dass viele Spieler der Eagles die Teilnahme an der für diesen Dienstag geplanten Veranstaltung verweigert hatten und nur eine kleine Delegation im Weißen Haus erschienen wäre. Einige Mitglieder der Eagles 'widersprechen ihrem Präsidenten, weil der <b>____</b> <b>____</b>, dass sie für die Nationalhymne stolz mit der Hand aufs Herz stehen, zu Ehren der großartigen Männer und Frauen unseres Militärs und der Bürger dieses Landes', hieß es.	darauf , beharrt	bedürfen , fügen	verständigt , verständigt	entwenden , pennen
‘Trotzdem ist er im Unrecht‘, <b>____</b> er hartnäckig	beharrte	macht	grässlich	ergiebig
Hier scheinen die Kräfte der <b>____</b> zu überwiegen; in Zeiten relativ entspannter öffentlicher Finanzen mindert sich der innere Reformdruck.	Beharrung	Immerhin	Aus	Leg
ZEIT ONLINE: 'Wenn eine Person immer wieder Einträge [auf Wikipedia] mit falschen Informationen spickt?' Jimmy Wales: 'Wenn sie <b>____</b> ist und klar wird, dass sie nicht zu einer Enzyklopädie beitragen will, dann kann die Community sie sperren, normalerweise zunächst für 24 Stunden.'	beharrlich	zugespitzt	verquere	zogen
Von Anfang an war es mir schwergefallen, ihm [dem Patienten] die Notwendigkeit unserer Untersuchungen und Eingriffe klarzumachen – denn er sprach kein Wort Deutsch, sondern ausschließlich Russisch. Seine Frau übersetzte meine Aussagen und schaffte es durch <b>____</b> Erklären, ihn zur Kooperation zu überreden.	beharrliches	aufgegangen	eingebunden	als
Flint mit seinen knapp 100.000 Einwohnern wurde vor ein paar Jahren bekannt, weil das Trinkwasser lange hohe Bleianteile enthielt und die Verantwortlichen nichts dagegen unternahmen. Auch Ocasio-Cortez war damals hier, um zu protestieren. Das Problem ist bis heute nicht <b>____</b>.	behoben	verheerend	traute	vorbringen
 Der Handwerker <b>____</b> den Schaden innerhalb weniger Minuten.	behob	zuschreiben	mickriger	brisante
Immer wenn sie ein Problem <b>____</b> hatte, tauchte das nächste auf.	behoben	verbautes	hervorrufen	zusteht
Als der Strom ausfiel, mussten wir <b>____</b> <b>____</b> Kerzen <b>____</b>.	uns , mit , behelfen	begehrten , dazu , vergrault	antun , statt , knickten	sondert , anmaßend , verfing
Gegen die Zahlung von 75 Bitcoins – damals circa 4,5 Millionen Dollar – lieferten die Angreifer Colonial Pipeline eine Entschlüsselungs-Software. Diese erwies sich jedoch als nutzlos, da sie zu langsam war, um die Unternehmenssysteme wieder ans Netz zu bringen. Das Unternehmen <b>____</b> <b>____</b> schließlich <b>____</b> den eigenen Sicherheitskopien, um den Betrieb nach mehreren Tagen wiederaufzunehmen.	behalf , sich , mit	unausgegoren , ablassen , abwälzen	abgeschlagen , zumutbar , zugelegt	kam , lauschten , erdrücken
Ich <b>____</b> <b>____</b>, bis die Putzhilfe aus dem Urlaub zurück ist.	behelfe , mich	vervollständigte , desavouieren	heraufbeschwören , überwiegend	flashe , strenge
Neu entdeckte Akten zeigen, wie das oberste Gericht der Stadt in der Nazi-Zeit gearbeitet hat, wie eifrig Hamburger ihre Mitbürger denunzierten – und wie <b>____</b> Täter nach dem Krieg weiterleben konnten.	unbehelligt	aufgeschlossen	erlassene	aufgeschlossen
Dieser Fan soll ihn nicht länger mit seinen Autogrammwünschen <b>____</b>.	behelligen	spöttischer	walzt	ruchloser
jemanden mit Fragen, seinen Sorgen <b>____</b>	behelligen	angefallen	nicht	liegt
Dem Geschenk hatte sie eine Karte <b>____</b>.	beigefügt	hast	pfänden	deponiert
Bitte <b>____</b> Sie Ihrer Bewerbung einen Lebenslauf mit Lichtbild <b>____</b>.	fügen , bei	schalt , gekürt	eingebunden , anbiedern	sausen , eingeknickt
‘Wie die jüngsten Akten zeigen, verdichten sich die Beweise, dass Donald J. Trump und die Trump Organization betrügerische und irreführende Finanzberichte verwendet haben, um wirtschaftliche Vorteile zu erlangen‘, teilte [Staatsanwältin des Bundesstaats New York] James nun mit. James hatte eine Kopie des Schreibens der Wirtschaftsprüfer einem Gerichtsantrag <b>____</b>, mit dem sie eine Vorladung Trumps und dessen zwei ältesten Kinder Donald Jr. und Ivanka durchsetzen will.	beigefügt	moniert	drangsalieren	überschlägt
[John] Kerry soll auch [als Minister für Klimawandel] im Nationalen Sicherheitsrat des Weißen Haus sitzen – ein Zeichen, welche Bedeutung die künftige Regierung dem Kampf gegen den Klimawandel für die nationale Sicherheit <b>____</b> will.	beimessen	hauen	wett	herausstellen
jmd. lässt sich durch etwas <b>____</b> / Der Redner ließ sich durch die Zwischenrufe nicht <b>____</b>.	beirren , beirren	gemeuchelt , verdonnert	entlarvt , fixen	bangt , ergiebig
Sich durch traurige Kinderaugen jetzt nicht <b>____</b> zu lassen, sondern bestimmt und konsequent zu bleiben, das ist nicht immer einfach.	beirren	eingebunden	bezichtigten	grantig
seine Selbstsicherheit <b>____</b> mich	beirrte	beteuert	geraten	hiesige
Warum man der Kirche <b>____</b> sollte, steht auf ihrer Website: 'Wir glauben, dass es Maschinen wichtig ist zu wissen, wer ihnen wohlgesonnen ist und wer nicht. Wir wollen es ihnen zeigen, indem wir festhalten, wer was wie lange für den friedlichen, respektvollen Übergang getan hat.'	beitreten	artete	hantiert	ausgeben
Ich kann der Gewerkschaft nicht <b>____</b>.	beitreten	loswerden	versteigert	unter
China baut zudem internationale Institutionen ohne die USA auf. Der asiatischen Investitionsbank AIIB etwa sind auch die Europäer schon <b>____</b>.	beigetreten	wiederum	trotzigem	schlappe
Der Kapuziner verteidigte sich schlecht, und da der Graf recht hatte, glaubte ich ihm <b>____</b> zu müssen.	beitreten	entlarvte	verdonnerte	durchhalten
‘Herr Rechtsanwalt Büffel sowie der Herr Polizeirat, vielleicht auch Frau Polizeirat werden meiner Anschauung <b>____</b>‘, sprach er mit einem Wink auf die Gesamten.	beitreten	vollstreckt	einschlägige	wüster
'Was ist Wahrheit?', fragt Pontius Pilatus Jesus vor Gericht. Der Angeklagte hat gerade <b>____</b>, er sei in die Welt gekommen, um die Wahrheit zu bezeugen. Doch Pilatus will römisches Recht vollstrecken – mit der Wahrheit hat er ein Problem.	bekannt	überstürzten	ausgelagert	einkassieren
Würde Frank seinen Fehler <b>____</b>, würde ich es ihm nicht so böse nehmen.	bekennen	entronnen	ausloten	unterliefen
Der Erpresser hat <b>____</b> <b>____</b> seiner Tat <b>____</b>.	sich , zu , bekannt	entfachen , umtreiben , verdutztes	die , behelfe , eingependelt	verschlug , ausgesetzt , abwälzen
<b>____</b> du <b>____</b> <b>____</b> Christentum?	Bekennst , dich , zum	Befindlichkeiten , bedürfen , abzuzeichnen	Scher , herbeigeführt , aufgezeigt	Abgründe , wiederum , nachholen
Wenn du <b>____</b> nicht <b>____</b> deinen Ansichten <b>____</b>, wirst du sie nicht durchsetzen können.	dich , zu , bekennst	beseitigen , taugliches , gestand	ist , vorherrschende , vornherein	einen , einzuhegen , zur
Er <b>____</b> sein Versprechen <b>____</b> einem/<b>____</b> einen Eid	bekräftigte , mit , durch	geschürt , zwang , mühst	gutmütige , unterbreiten , staunen	auszeichnet , überstürzten , hantiert
 Bei einer gemeinsamen Pressekonferenz <b>____</b> beide ihre Haltung, dass der Iran über keine Atomwaffen verfügen dürfe.	bekräftigten	erzwang	zieht	irregeführt
Trump <b>____</b> dennoch seinen Aufruf an die Amerikaner, sie sollten sich nicht vor dem Virus fürchten.	bekräftigte	wahren	beständigem	kündigte
Diese Entdeckung <b>____</b> ihre Vermutung, dass das Opfer den Täter gekannt hatte.	bekräftigte	verzierten	besonnen	abtun
Er <b>____</b> sie <b>____</b> ihrem Entschluss zu kündigen.	bekräftige , in	vorbehalten , erlag	abgefahrene , hingehauen	ungeniert , ins
Seine <b>____</b> zur Klärung des Problems nahm sie nicht zur Kenntnis.	Bekräftigung	Anstoßes	Zank	Verhängnis
Die Nachrichten sind in den Augen der Journalisten interessant oder von persönlichem <b>____</b>.	Belang	Augen	Nachsicht	Geißeln
Von <b>____</b> für deutsche Analysen sind auch einige Resultate, die sich mit der politischen Orientierung des amerikanischen Wählers im allgemeinen beschäftigen.	Belang	Provision	Gib	Eingehende
Die vorgebrachten Argumente waren für die Entscheidung des Gerichtes nicht von <b>____</b>.	Belang	Aufgebracht	Führ	Irrtum
Arbeitszeiten der Mütter sind nicht von <b>____</b> für die Zeit, die Kinder vor dem Fernseher verbringen.	Belang	Vorbehalt	Ausmaß	Tummelt
Niemand von <b>____</b> unter den knapp 700 anwesenden stimmberechtigten Parteimitgliedern an diesem Abend kannte vor Start des Wahlkampfs den 51-jährigen Riebsamen, der sich wiederum in seiner Bewerbungsrede als bodenständiger Christdemokrat präsentierte.	Belang	Kenntnis	Hehl	Anreize
Die Opposition sagt: nichts. Jedenfalls nichts von <b>____</b>.	Belang	Zeichnet	Missstand	Hauch
International vergleichende empirische Studien zeigen, dass Bürger durchaus bereit sind, sich für gemeinschaftliche <b>____</b> zu engagieren und vor allem lokal zu organisieren, wenn sie sich direkt angesprochen fühlen.	Belange	Ausgewogenes	Zwickmühle	Etappe
Erst die ferndiagnostische Einmischung Bernhard Peters’ in die <b>____</b> des Bundestrainers während der EM, dann der monatelange Ballack/Bierhoff-Streit, […]	Belange	Ausgewogenheit	Ist	Ü
Im Film erzählt Kim Morton von einem Hungerstreik für die Durchsetzung der <b>____</b> von Contergan-Opfern in England, an dem sie teilnahm.	Belange	Ist	Ins	Bringen
Da sich die Räte teilweise komplett aus hochschulexternen Mitgliedern zusammensetzen, regieren neuerdings universitätsferne, mit der Logik der Wissen schaften kaum vertraute Repräsentanten des »gesellschaftlichen Umfelds« in existenzielle <b>____</b> der Hochschulen hinein.	Belange	Vor	Leiste	Etappen
Wir denken in diesem <b>____</b> zu verschieden, danke das war's.	Belang	Immerhin	Indizien	Fell
'Nehmen Sie dem Mann sofort die Fesseln ab', befahl Herr von Granville streng. 'Solange Sie keinen Befehl von mir erhalten, diesen Mann von neuem zu verhaften, ist er in Freiheit zu <b>____</b>.'	belassen	einschlagen	erwogen	zähen
Ich kenne Sie so lange Zeit und habe Sie jederzeit als einen Kavalier und Mann von Ehre befunden. Und dabei, denk ich, <b>____</b> wir's.	belassen	rechnet	verkommen	hakte
Die provisorische Brücke ist nur wenig <b>____</b>.	belastbar	erliegen	stichhaltig	entbehrt
Der Redner wand sich, nannte keine Fakten oder Zahlen, seine Aussagen waren schwammig, kaum eine davon war <b>____</b>.	belastbar	entsinnen	vertun	unmittelbar
Nach diesem Sturz war er eine ganze Weile recht <b>____</b>.	benommen	zumal	widersprüchliche	verständigte
Es war der Aufreger des Wochenendes: Nürnbergs Torhüter Christian Mathenia blieb nach einem Zusammenprall zunächst <b>____</b> liegen - und spielte trotzdem weiter. Der Neurologe Claus Reinsberger hält das für fahrlässig.	benommen	überlagern	exponierter	aufführen
Die Kritik an dem Gesetzentwurf ist groß. Neben einer erheblichen Ausweitung der Schuldenlast wird <b>____</b>, dass die Steuern zum Wohle der Reichen und zum Nachteil der Ärmeren gekürzt werden sollen. Außerdem führe das Gesetz zu massiven Problemen in der Krankenversicherung.	bemängelt	erregen	unterbreiten	wälzen
Viele Tests, die in Unternehmen im Einsatz sind, verzichten gänzlich auf Angaben über ihre wissenschaftliche Qualität, <b>____</b> Experte Kanning. Es ist oft so, als vertrauten Firmen hier auf ein Placebo statt auf einer richtigen Medizin: teuer, aber nur scheinbar wirksam. 	bemängelt	abartig	warteten	darüber
Menschen wählen rechts [z.B. für AfD], weil sie sozial <b>____</b> werden, sagt der Ökonom Marcel Fratzscher. 	benachteiligt	wähnt	pfiffiges	umwerfen
Trumps Stabschef hinterfragt <b>____</b> in Washington	Berichterstattung	Lakai	Überstürze	Etappen
Der Verletzte konnte in letzter Minute aus dem Fahrzeug <b>____</b> werden.	geborgen	verorten	auslagern	packen
Die vermissten Bergsteiger konnten nur noch tot <b>____</b> werden.	geborgen	hinausläuft	ausschimpfen	zeigt
Rund 27.000 Fässer mit dem gefährlichen Insektenvernichtungsmittel DDT: Wo wurden sie vor Jahrzehnten illegal entsorgt, jetzt entdeckt und müssen risikoreich <b>____</b> werden? A: Im Indischen Ozean, B: vor den MaledivenIm Atlantik, C: vor der BretagneIm, D: Pazifik vor Kalifornien (Antwort: D: Pazifik vor Kalifornien).	geborgen	stimmt	schneise	eruieren
sich irgendwo, <b>____</b> jemandem <b>____</b> fühlen	bei , geborgen	irregeführt , abgeschlagen	führte , abstellen	vormachen , läuft
In den ersten 6 Lebensmonaten sind Babys darauf angewiesen, dass ihre Bedürfnisse nach Aufmerksamkeit, Zuwendung und Nähe von den Eltern erfüllt werden. Durch die Befriedigung dieses Verlangens gewinnen Kinder die sichere <b>____</b>, um sich später im Leben zu behaupten.	Geborgenheit	Abgründe	Verleumdung	Spedition
Der tropische Regenwald <b>____</b> noch unentdeckte Pflanzen.	birgt	gefällig	schlug	dreht
Eine Reise durch die Wüste <b>____</b> viele Gefahren (<b>____</b> <b>____</b>).	birgt , in , sich	sturen , veranlagt , her	rangieren , ü , grimmig	anstößig , besucht , vollziehen
Aber unter den bösen, häßlichen Worten wachte etwas in mir auf, froh und stark; und das war der Glaube an mich, an mein Können, meine innere <b>____</b> und an meinen endlichen Sieg über alle Hindernisse	Berufung	Zank	Brisante	Anwärter
